Emotion,Path
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-02-01-01-16.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-02-01-02-16.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-02-02-01-16.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_16\03-01-08-02-02-02-16.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-01-01-01-01-17.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-01-01-01-02-17.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-01-01-02-01-17.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-01-01-02-02-17.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-01-01-01-17.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-01-01-02-17.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-01-02-01-17.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-01-02-02-17.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-02-01-01-17.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-02-01-02-17.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-02-02-01-17.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-02-02-02-02-17.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-01-01-01-17.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-01-01-02-17.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-01-02-01-17.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-01-02-02-17.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-02-01-01-17.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-02-01-02-17.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-02-02-01-17.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-03-02-02-02-17.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-01-01-01-17.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-01-01-02-17.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-01-02-01-17.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-01-02-02-17.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-02-01-01-17.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-02-01-02-17.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-02-02-01-17.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-04-02-02-02-17.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-01-01-01-17.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-01-01-02-17.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-01-02-01-17.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-01-02-02-17.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-02-01-01-17.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-02-01-02-17.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-02-02-01-17.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-05-02-02-02-17.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-01-01-01-17.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-01-01-02-17.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-01-02-01-17.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-01-02-02-17.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-02-01-01-17.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-02-01-02-17.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-02-02-01-17.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-06-02-02-02-17.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-01-01-01-17.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-01-01-02-17.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-01-02-01-17.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-01-02-02-17.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-02-01-01-17.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-02-01-02-17.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-02-02-01-17.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-07-02-02-02-17.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-01-01-01-17.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-01-01-02-17.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-01-02-01-17.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-01-02-02-17.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-02-01-01-17.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-02-01-02-17.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-02-02-01-17.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_17\03-01-08-02-02-02-17.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-01-01-01-01-18.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-01-01-01-02-18.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-01-01-02-01-18.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-01-01-02-02-18.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-01-01-01-18.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-01-01-02-18.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-01-02-01-18.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-01-02-02-18.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-02-01-01-18.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-02-01-02-18.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-02-02-01-18.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-02-02-02-02-18.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-01-01-01-18.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-01-01-02-18.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-01-02-01-18.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-01-02-02-18.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-02-01-01-18.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-02-01-02-18.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-02-02-01-18.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-03-02-02-02-18.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-01-01-01-18.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-01-01-02-18.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-01-02-01-18.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-01-02-02-18.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-02-01-01-18.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-02-01-02-18.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-02-02-01-18.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-04-02-02-02-18.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-01-01-01-18.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-01-01-02-18.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-01-02-01-18.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-01-02-02-18.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-02-01-01-18.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-02-01-02-18.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-02-02-01-18.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-05-02-02-02-18.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-01-01-01-18.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-01-01-02-18.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-01-02-01-18.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-01-02-02-18.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-02-01-01-18.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-02-01-02-18.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-02-02-01-18.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-06-02-02-02-18.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-01-01-01-18.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-01-01-02-18.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-01-02-01-18.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-01-02-02-18.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-02-01-01-18.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-02-01-02-18.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-02-02-01-18.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-07-02-02-02-18.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-01-01-01-18.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-01-01-02-18.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-01-02-01-18.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-01-02-02-18.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-02-01-01-18.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-02-01-02-18.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-02-02-01-18.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_18\03-01-08-02-02-02-18.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-01-01-01-01-19.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-01-01-01-02-19.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-01-01-02-01-19.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-01-01-02-02-19.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-01-01-01-19.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-01-01-02-19.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-01-02-01-19.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-01-02-02-19.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-02-01-01-19.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-02-01-02-19.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-02-02-01-19.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-02-02-02-02-19.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-01-01-01-19.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-01-01-02-19.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-01-02-01-19.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-01-02-02-19.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-02-01-01-19.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-02-01-02-19.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-02-02-01-19.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-03-02-02-02-19.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-01-01-01-19.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-01-01-02-19.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-01-02-01-19.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-01-02-02-19.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-02-01-01-19.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-02-01-02-19.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-02-02-01-19.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-04-02-02-02-19.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-01-01-01-19.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-01-01-02-19.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-01-02-01-19.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-01-02-02-19.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-02-01-01-19.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-02-01-02-19.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-02-02-01-19.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-05-02-02-02-19.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-01-01-01-19.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-01-01-02-19.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-01-02-01-19.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-01-02-02-19.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-02-01-01-19.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-02-01-02-19.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-02-02-01-19.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-06-02-02-02-19.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-01-01-01-19.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-01-01-02-19.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-01-02-01-19.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-01-02-02-19.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-02-01-01-19.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-02-01-02-19.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-02-02-01-19.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-07-02-02-02-19.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-01-01-01-19.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-01-01-02-19.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-01-02-01-19.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-01-02-02-19.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-02-01-01-19.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-02-01-02-19.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-02-02-01-19.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_19\03-01-08-02-02-02-19.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-01-01-01-01-20.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-01-01-01-02-20.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-01-01-02-01-20.wav
neutral,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-01-01-02-02-20.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-01-01-01-20.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-01-01-02-20.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-01-02-01-20.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-01-02-02-20.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-02-01-01-20.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-02-01-02-20.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-02-02-01-20.wav
calm,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-02-02-02-02-20.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-01-01-01-20.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-01-01-02-20.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-01-02-01-20.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-01-02-02-20.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-02-01-01-20.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-02-01-02-20.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-02-02-01-20.wav
happy,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-03-02-02-02-20.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-01-01-01-20.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-01-01-02-20.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-01-02-01-20.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-01-02-02-20.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-02-01-01-20.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-02-01-02-20.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-02-02-01-20.wav
sad,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-04-02-02-02-20.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-01-01-01-20.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-01-01-02-20.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-01-02-01-20.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-01-02-02-20.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-02-01-01-20.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-02-01-02-20.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-02-02-01-20.wav
angry,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-05-02-02-02-20.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-01-01-01-20.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-01-01-02-20.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-01-02-01-20.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-01-02-02-20.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-02-01-01-20.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-02-01-02-20.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-02-02-01-20.wav
fear,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-06-02-02-02-20.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-01-01-01-20.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-01-01-02-20.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-01-02-01-20.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-01-02-02-20.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-02-01-01-20.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-02-01-02-20.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-02-02-01-20.wav
disgust,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-07-02-02-02-20.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-01-01-01-20.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-01-01-02-20.wav
surprise,speech-emotion-recognition-en/Ravdess/audio_speech_actors_01-24/Actor_20\03-01-08-01-02-01-20.wav
